year,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020
month,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12
Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HARRASSMENT 2,3.019826915151793,2.9522202873313015,2.9965635738831615,2.9865331903229646,2.9760063629534708,2.9584209819630307,2.8661939960778398,2.6316906490088714,2.963719979560552,2.9901696013827372,2.9254642584584074,2.740863787375415,2.7847533632286994,2.6310751305965043,2.629337139962701,2.8278242776753206,2.9331816170427967,2.892435505028421,2.725760354903383,2.470486732181562,2.9779758334047473,2.6897035752621585,2.4710460918085055,2.6006531429524924,2.3698360365543336,2.3539248973800233,2.430894124583324,2.6728471933951385,2.617905233599399,2.580645161290323,2.4880321147199624,2.318778691149781,2.5155837529670135,2.3742313836188975,2.1296931673365354,2.2696401669506803,2.3058222626034426,2.209339602479162,2.4655883579737683,2.3841666264885975,2.4073074154067675,2.5261646753727884,2.5565800502933778,2.3794560624119625,2.548853016142736,2.535305985205111,2.358332935503891,2.4478463537023356,2.471910112359551,2.562363625641328,2.3769457299116534,2.4871675221651888,2.355263453040533,2.416056097451342,2.1788785381583664,2.1869591602796072,2.500906947215672,2.406411241629158,2.402944147784673,2.4524730474858036,2.439216717045604,2.247591865858009,2.2518884507577557,2.2279641185647425,2.422050272423424,2.3348168435467302,2.2495393051373096,2.234623880944076,2.5018252616208323,2.341521869382864,2.3627199146997526,2.3173215438875365,2.2036639231493327,2.1917598015396025,2.4764803541781957,2.4586811653475116,2.4630431869947746,2.5048751044665245,2.2804764645972635,2.3520932975168707,2.5234437585410676,2.4544431407293885,2.3749011634474186,2.411314630187804,2.528970010444124,2.399795762062803,2.4733355500422025,2.613811249565606,2.5748053653503424,2.4613170205109753,2.4731255189748422,2.506655836830468,2.522100280748973,2.4963026038632186,2.4593622037473635,2.2956864329730275,2.3213226380542156,2.330187580100198,2.3865002084815186,2.4315652261104983,2.8092053055209156,3.0629236145312975,2.8100428877769836,2.492582936258204,2.63554042474351,2.714399003058797,2.716180371352785,2.7128023733455042,2.4841115528599205,2.486091241456048,2.5366522518721655,2.6734467828013293,2.8099212747794744,2.8535651503840875,2.7971079981924984,2.7772836431557413,3.0741280807018385,2.8563094051583735,2.849222239334668,2.9472874182377837,3.2935081412560794,3.086893493647139,3.213232722002898,3.112351358825452,3.1825795644891124,3.088353985662062,3.0949454045845686,2.886082974885528,2.9830185843811052,3.106161481660816,2.9083665338645415,3.0616281216212653,3.1435566204813004,2.9751718754690923,3.3548809426397184,3.0493771653751556,3.3375560319625808,3.4546086265945304,3.0813869838377057,2.998600336868076,3.2655286043457794,3.4420590677262486,3.363375988648606,3.555123321717049,3.3935618976024915,3.6989247311827955,3.582853486884197,3.3501679050212854,3.506328201926079,3.4488813083174477,3.3993588823501266,3.2508850827671996,3.7150438865074507,3.61071076386255,3.615554329840044,3.4805009728959413,3.5573991154575175,3.656568164887013,3.741282647340353,3.998266334380756,3.745956490604242,3.517224163754369,3.59781185711614,3.4914169333721268,3.458980044345898,3.6376251362870455,3.7700915018649206,3.8414518188486513,3.839570826414612,3.6583356220818457,4.008193714076067,3.8180240485930335,4.012906459495019,3.919043238270469,4.165851203623451,3.8173593291182777,3.7471498035768245,3.642707975362817,3.653807485709361,3.6628302612503325
PETIT LARCENY,2.731352168139567,2.2338920330866348,2.52233676975945,2.6051722083184363,2.6180902302151914,2.604842680034015,2.510613537917807,2.5383080775924274,2.6238030703605784,2.5883115480177166,2.6271362826946647,2.643569055529188,2.4461883408071747,2.3849246506030686,2.1159026546635045,2.447155624911335,2.475925574730809,2.472671622212505,2.5380710659898478,2.5504513793901644,2.633044819607507,2.7227314012055155,2.6210906362826463,2.438559271531072,2.635363883787312,2.437541174682005,2.3288509943536133,2.472210691388774,2.50956287173591,2.6511064626224816,2.749930232058906,2.4895911177538164,2.6531200780851396,2.5317840652968338,2.311047936476816,2.494381467486602,2.268988041156103,2.155909382346655,2.504982156926357,2.263632418880478,2.589542836573074,2.447439103454663,2.602902898486787,2.4292989489652186,2.778479413993433,2.676529926025555,2.618513390939037,2.4886013398201685,2.4411590774689533,2.294037860470602,2.330201467769831,2.417172188520765,2.375451425495166,2.5958556209826047,2.7275170189896096,2.70616529185678,2.437420642118629,2.641343725985289,2.6073988550536393,2.5265410254300056,2.3708765935076883,2.2503361782705342,2.5060572948833677,2.4449102964118565,2.630374067121469,2.798128494807714,2.7079868758146435,2.6252761306824786,2.7208566561207106,3.106051527860995,2.903116366984927,3.0624410113754905,2.7588037942603365,2.567709265747679,2.5133739162516138,2.4851444655616235,2.7667366352552363,2.927384158231962,2.840632334056591,3.0749743388149993,2.9993873992743034,2.813629941811738,2.894499039873489,3.1171909215034646,2.864673994131397,2.6806229257084504,2.723994168350513,2.7131013255225143,3.010974580245756,3.147415137339571,2.890549608384389,3.1045530436352147,3.190329241977772,3.2469860619369872,2.8589154982007696,3.141731488029094,3.0770421191096435,2.682628451590353,2.653847097201442,3.040709916775293,2.7978687223670784,3.1708060695607307,3.343906361686919,3.4635440079115347,3.46233122582737,3.2083380536988786,3.395225464190981,3.31184390689183,3.1109434400301805,2.908917501192179,2.961185528952642,3.224750780384654,3.369534288153277,3.197919425915669,3.0230456394035246,3.019656675264609,3.0287093921067103,3.1747575175632643,3.162379998973253,3.2550981146594844,3.116409388877141,2.8992922316022853,2.9783619009544746,3.253136234507379,3.300540259985373,3.2806342876133505,2.962373755634295,3.1589658202673325,3.2209587737314034,3.164265827381673,3.195219123505976,3.5811291896310755,3.4092092926346496,3.197334053859317,3.2539617598123445,3.094337626616593,3.318066653673748,3.2287685511490545,3.1581219126181,3.603539487106493,3.396843487525086,3.276005218835251,3.4789920382584016,3.414647324202394,3.259322898488469,3.283154121863799,3.1030070377479206,3.2232475739707556,3.040418838108504,3.3886826527540888,3.5046170039711018,3.5929576117117983,3.314451928965095,3.2820046018862676,3.411472697186983,3.5188687001562116,3.307419718155097,3.1350881549540603,3.1314098181320937,3.307508939213349,3.2841938909054993,3.2376435346979533,3.4178043762857677,3.619920473280962,3.5279625523527964,3.2758449796808407,3.4132073952826896,4.001738705207965,3.696512964618725,3.238121395221093,3.644368350250703,3.743646956737325,3.9690495582983525,3.1922723091076355,3.478066374031929,3.230073278484696,2.988928875580341,3.135160855428375,3.4958205268146956,3.4231782005384774
DANGEROUS DRUGS,2.175008013187417,2.2910317805833698,2.2038946162657505,2.1785246097008697,2.132031284521232,1.929015799131719,2.3920867185311296,2.731440213930982,2.717113594454689,2.642324727233445,2.386623806109942,2.403891789273849,3.1053811659192823,3.4461067199081037,3.082909308590242,2.8727479075046105,2.922645763533304,2.5797988631394837,2.8174721665315876,3.015508932892826,2.9865455480332503,3.1108083560399638,2.9657241993716883,2.331291268384544,3.2682052530259114,3.3497187452490755,3.290324043629107,3.1571421982380885,3.0954960532425324,2.895519101618408,2.756370349698388,3.089569766200491,2.717451584995231,3.072277292719753,2.6100382315459267,2.5166086290780667,3.22422218402377,3.5985253259243426,3.024053390183992,2.9844269803770307,2.9562634989200864,2.894322496989904,2.7595182423787885,2.9797377830750897,3.3364715607706263,3.057610401255324,3.1221654652217503,2.720395323365343,3.11531638083974,3.2641387037801497,2.9191791707567893,3.096126924871675,2.759022902133196,2.759922686204882,2.7588677893228235,3.1759232204266032,2.920370034463994,2.863102426171918,2.9657959301486505,2.4908786656790936,3.2172427388618745,3.669145695545981,3.370706446862084,3.1761895475819033,2.7288127832974682,2.7114002054091064,2.5282035147647086,2.602023020579002,2.820637624726211,2.585979628520072,2.6074734648378812,2.610401867766132,3.0556829427240473,2.984578399529424,2.810828260468548,2.663170303365651,2.4876066276629003,2.1729037050793947,2.0081477217375903,2.345541505601782,2.707223976249941,2.5478317090107994,2.0021461651417596,2.2593193703789574,2.2330531655642316,2.371429381896576,2.261043046781083,2.164523655860597,2.204296032267142,1.8807724601175484,1.9143158508943197,2.0509002301340193,2.016288080929952,2.0660601443104913,2.231046035488274,1.8082634609556523,2.390962317195842,2.41465687987883,2.401216550979863,2.489220896420335,2.2763858972905564,2.0075517718520604,2.0058970693352394,2.3330036860559202,2.4340535908659304,2.170612892262377,1.8912466843501325,1.0468963943404839,1.6251197074784525,2.1363853123509777,1.914355025841156,1.893062128687947,1.6598691074646685,2.017964216052207,2.0311793944871215,2.090189451214089,2.278105801639854,2.0298028538785036,1.673597207248832,1.546748749519046,1.7419116092197082,1.8618004036269578,1.7065613912348208,1.825175352590693,1.651449736947649,1.6450648055832504,1.5691662448477837,1.5563572452708014,1.4927616089766067,1.6220796513739255,1.3784860557768923,1.400279528493447,1.5496405875612045,1.5101023747335556,1.4783296511469328,1.5418793472798922,1.4178522705125707,1.3600039708145133,1.3836266845714835,1.4732047541100277,1.62285374495181,1.677143873799075,1.605486507081483,1.3102088229732285,1.632346229226515,1.7376344086021505,1.4422051610151418,1.1766572357809566,1.193592545450179,0.8904384468746865,0.9784220850677,1.1960577935125827,0.877730149010002,0.8268224228172647,0.8494208494208494,0.8660144153032421,1.1729802488805867,1.1640178793146263,1.1103514289621224,1.0320728139560083,0.9778502111267501,0.8137793310034949,0.974845707873574,1.0619726505673552,0.9977827050997783,0.9787887798592527,1.081385676335632,0.7661169822597734,0.9733043811470175,0.9695138698159846,0.944723003546533,0.6156770381389199,0.9867802769250047,0.19012572830420116,0.1258142980960103,0.4497235522869766,0.5659185187220132,0.6370773745010442,0.5285381897567001,0.5384774697476257
ASSAULT 3 & RELATED OFFENSES,2.1337973350428134,2.236612973443622,2.4467353951890036,2.469312358479323,2.3065706332022446,2.3139238240164706,2.3339008253776696,2.196612759454985,2.1661371664704183,2.0416981743545426,1.9379755324807475,1.929283341243474,2.1367713004484306,2.1797992506085384,2.263256049547579,2.3360287511230906,2.5833912805276356,2.3108876257105377,2.3034594548479292,2.0959154899938977,2.2109863741537406,1.9341920568078605,2.163923664837999,1.9355915234440182,2.1529882946474013,2.2475041808138654,2.2834984920292976,2.204695355380287,2.3569991376832427,2.5366068479577235,2.3248824678530795,2.1842639051991033,2.276004347922536,2.0416201667432547,2.092932065483776,1.9411721123212566,2.1044618520246545,2.225368668518914,2.289474903832785,2.3504170483583238,2.5062994960403167,2.5562656293414836,2.505845502272025,2.325279011810597,2.3398929940986015,2.2326832548755884,2.1793096863512678,2.3255813953488373,2.1099940863394444,2.379548269151383,2.6293647454774924,2.4848343443770413,2.669298580112604,2.7419427338517552,2.640182730204228,2.4274572385426265,2.6460185017231996,2.4020199802393236,2.467888584211286,2.4305269799467806,2.5837823629911947,2.552210543648289,2.5416884412561167,2.5497269890795633,2.6120598873677947,2.5858724181216477,2.4180862061216235,2.4671549819788394,2.363105378437576,2.4589574595566206,2.5129646682498907,2.448959316477075,2.4981294199995174,2.7646351755709575,2.7508762220992433,2.8628479322539517,2.849359117502568,2.607020150431795,2.8162777310366205,2.6534757256109547,2.5493614815512933,2.574172074423505,2.68835423020445,2.60968132519257,2.446909036653902,2.643746631492355,2.731667391359951,2.6932433103311326,2.6029453146984336,2.929111191075927,2.8838169617810094,2.7097152655566084,2.6357920137358173,2.5792139111728587,2.6430078173470655,2.7477522982119407,2.672100281137964,2.755446813468484,2.7789360084373693,2.6346134563320964,2.9384423534746626,2.9339337226482796,2.711758398856326,2.928616380472894,2.688807058987008,2.752917185906877,2.7374005305039786,2.661455956184391,2.617603528831365,2.804005722460658,2.82670604366628,2.650790454133521,3.092099023048468,2.7187131263996918,2.80840488025305,2.99742061727297,2.760978175124902,2.7055935046308677,2.7465475640433286,2.5856098499422857,2.852082892789173,2.816861374037122,2.74848833141772,2.8684918420192576,2.9372213178568902,2.855718558609885,2.9888880854243496,2.69413995652375,2.770124730751891,2.820481781866602,2.6799468791500662,2.932412119933546,2.8101885613084696,2.870095169473716,2.8421023920573876,2.774324931898125,2.8113428181641007,3.16424281530749,2.9207232267037555,2.611913742794107,2.906270905081638,2.9011979599098567,2.7379982657592556,2.8257287192371074,2.958627540473058,3.1053763440860216,3.201642141181489,3.225891747534308,3.2133336535459547,3.180495635597472,3.102722357781924,3.195866424265621,3.153704837721984,2.925484841588915,2.9398786541643687,2.937871687357834,2.983270609565146,3.014030295505339,3.054833857514016,3.1937371329504822,3.338518902634763,3.3050424363454822,3.125584439872826,2.916787896421298,2.9859571322985956,2.7901675091684015,2.930206348780422,3.124235920562906,2.8739302592923743,2.8316396594342215,2.9686926745750277,3.004008098838891,3.085646262765491,3.3547991413676783,2.958033941901753,2.74860453427158,2.6400373616109447,2.8285178038013163,2.7748254962226753,2.9941714251900944
CRIMINAL MISCHIEF & RELATED OF,1.9620861761069648,1.9264257727470613,2.1076746849942727,2.092718388749851,2.050285007290884,2.027480642706888,1.9610801025795748,1.869773759497432,2.0483881717802315,2.104353462244788,2.0466686709373048,2.093023255813953,1.968609865470852,1.9117687279490194,1.977758846959685,2.158698633375893,2.201993383483996,2.1665937909925663,2.2586699654481084,2.1148544853854085,2.1852772302682317,2.053917925852531,2.2483237211047027,2.038092059784034,2.168477419069325,1.9713170830588356,2.1905258622644506,2.329228356625617,2.195591129192739,2.309809534294837,2.0951849387115473,2.2632646525034694,1.9033252734089046,1.9562791308343728,1.8282521321439074,1.9930354893680076,2.0406158681825994,2.1158367172472747,2.229225564258238,2.5938961477267246,2.423056155507559,2.1325368157821614,2.1573212158644726,2.158413695958392,2.0367861489356818,1.9233355749831875,2.1936315462834775,2.1421839578185895,2.2850384387936136,2.066992982249219,1.9819567148132566,2.104526364909006,2.097306027231332,1.9148649256079473,1.9392690791830887,2.0161380953451262,2.0224922909486667,2.0397409155779997,2.1383557030836577,1.7913477628727401,1.8846103298725194,1.7179395702406763,1.9787163285666778,2.081708268330733,1.9367245089510554,2.1271254136711173,1.988853431614904,2.018369956981746,1.9128741786322707,1.9412822049131218,1.8586729995638056,2.088818240524564,2.155390890878811,2.0306386025932843,1.9115476849289799,2.0088050617076045,1.9650752534500469,1.9059336985792552,1.8243811716778107,1.9502500600580925,1.7529805381461758,1.8701659443021,1.7931774539704053,1.6539145219877887,1.7804744616302781,1.9657901455195301,1.8952860833312017,1.854242168495259,1.5828721508301287,1.875974571188677,1.7684418411544243,1.901989982401516,1.7216176709436413,1.8218079146685788,1.7123712619431692,1.8183654914637843,1.774522194423667,1.7476406850751485,2.4232910647273798,2.0154416925699388,1.8954767033216187,2.045076104036211,2.046104360257327,2.1374629146812913,2.1607725977905927,1.8375438993995696,2.0769230769230766,2.1023505248744865,2.1416756144983893,2.3684628834843426,2.1437612066237737,2.517369851978653,2.3285592336147207,2.270811761022949,2.2074107546317214,1.8833941118918438,1.9075849209953866,1.8936723630794663,2.117665177883875,2.27266897524689,2.349862550222034,1.9698132514709643,2.6560391784518513,2.4763054026196043,2.4630193219619225,2.23852252765513,2.371827319401258,1.967994079829795,2.0938736662826227,2.1813339789371744,2.2709163346613543,1.9988924342712482,2.4533805604750496,2.215617400702513,2.4111502059296837,2.393483377853006,2.4361722861040733,2.33285352657964,2.280466164692341,2.315374943657628,2.2546517677956444,2.144466848535168,2.2492576924087553,2.0233946565091716,2.153193545788923,2.196415770609319,2.5218596715717636,2.3586028186890187,2.291121304546219,2.385371726698104,2.255872924740443,2.243804420629605,2.464788732394366,2.108776454524767,2.2614451185879756,2.055413960371619,2.3844188665769304,2.166625279364291,2.5078627102420348,2.123740383573518,2.526113045410771,2.3489765351972043,2.6814101365251544,2.6064397245659974,2.6287262872628725,2.624145108534047,2.4337886065419805,2.3662691189654703,2.296589602758973,2.2329030486130184,2.6813012107129754,3.557704227098054,2.9979324603721573,2.7660226924256364,2.410042776861353,2.375598529139441,2.2471910112359548,2.453144413016469,2.432999166977853,2.4201899464481196
OFF. AGNST PUB ORD SENSBLTY &,1.529374055588626,1.6325642141924248,1.479954180985109,1.4706232868549636,1.3830586363837214,1.4366915812558743,1.4266318987996467,1.2691540387962137,1.3218990913332296,1.2790320838284541,1.304317661478689,1.2173706691979116,1.4327354260089686,1.4495528266280118,1.4919531232012524,1.4517425639570625,1.3169816886866004,1.4604285089637077,1.2796996971377383,1.2078870394141539,1.358299768617705,1.2302865163900587,1.1698785576968163,1.337274439226717,1.30329918350187,1.27451477220899,1.3832513208916302,1.2776163461094967,1.3553850575983373,1.4158317736430697,1.3116372925745445,1.3024447528557703,1.2200803034672465,1.2494802949736317,1.1077345358298205,1.1162974488157862,1.2646416030253174,1.3063688822397947,1.4042730685452103,1.3620365459717467,1.2958963282937366,1.3846438825599703,1.4139497948559578,1.4064362336114422,1.2813153000068889,1.2934319659269222,1.2650976273452046,1.3194426755648387,1.3412182140745121,1.3770124432387805,1.4420604870752114,1.3205786280914604,1.3301630739552726,1.3709713669258776,1.3883912576137587,1.3103773796947698,1.3717576637039723,1.1702711603908222,1.2531870880838984,1.355169670534661,1.3799448022079117,1.3172699580120202,1.4181196256354223,1.2992394695787832,1.268256947941944,1.1822435239073377,1.2135376870870602,1.2533426345773746,1.2168410805548795,1.2941881366087478,1.2964668249890952,1.2120610004470718,1.2430305809659434,1.268509756783714,1.1529238147943184,1.24858661919311,1.094189629761958,1.1073451573962299,1.102599300358677,1.229552949398327,1.0814758965176003,1.1685543928545772,1.2283971535072855,1.0897287271041038,1.3701695926791666,1.1460017587155702,1.3504872496610993,1.3006999950354963,1.2053278304099053,1.1347007316780617,1.1221077672299646,1.1078019944948332,1.1763614004965313,1.082328687312329,1.1887330934359102,1.136478432164865,1.121972608392871,1.1359664452988465,1.2778690736062397,1.2659179785420636,0.7912935041378528,0.43622036164075145,0.41547533952823446,0.7596871347658006,0.8337386229417079,0.8541973490427099,0.8381962864721485,0.9698767685988133,0.9750718244870715,0.9346685741535526,0.9545406602679043,0.8382841607088913,0.884473110120459,0.8885785151828931,0.9692724807953004,1.0495419372053723,1.0876580689885975,1.057442205313951,1.01647928538426,1.0209054764653072,1.1498202579826602,1.1000255819902789,1.1468692219279395,1.1589612087387184,1.0805199707457476,1.0729715615059583,1.0147757128739123,1.0845936820683593,1.0694785352902871,1.0773514102408908,1.187250996015936,1.0337280135017537,1.1277216376705907,1.1258218499504637,1.2819463764558272,1.2245113855756262,1.1352562853244983,1.0572293641733261,1.0407174715840968,1.1221028159324364,1.0852060157082333,1.012928478235085,1.0195233465591087,0.9752275981305887,1.0819663328590223,0.9691756272401434,0.9916826615483045,1.0100743012771358,0.9342203222940032,0.9180294973412261,0.9521075546624562,0.9664146971581667,1.0308226168605839,0.8571645300766139,0.9321566464423607,1.0496313957631067,1.0438700107134027,1.0398559721877327,1.000957199507726,1.0727056019070322,0.91364792453762,0.9660509236145782,0.7223676828127923,1.0231791290854428,0.9090909090909091,0.8548914659530181,0.8533018488206724,0.8883696921948437,0.952867543747605,0.9228234001647899,0.8101993396111044,0.8842609809512004,0.939790739928576,0.9199632014719411,0.9114546928733189,0.8015660961350229,0.7417378643443862,0.7851119511485898,0.8904719501335707,0.9467735731826386
GRAND LARCENY,0.9638719721598975,0.8625380931649979,1.0630011454753723,0.9224168752234536,0.9544430206354115,0.9824105983977084,0.9331293235351164,1.1121015323231036,1.01975072759992,1.0889056929890895,1.0614925649268057,1.0583768391077362,0.8452914798206278,0.8205015999781199,1.0614049225243478,1.0379722892136,0.9524411572581495,0.959772627896808,0.9555091071961781,1.0227057511416007,1.1162053303624988,0.9928990174221781,1.0550007033338022,1.2323901694834452,0.9713893744606465,0.8437642527745401,0.9501349236944148,0.8694248420275817,1.0038251486943641,1.0150831223164154,1.107700233990941,1.0227394042916622,1.1734954191530425,0.9737631020372437,1.0121556710126458,0.9977525869946408,0.8471870932888048,0.7400085488352212,0.8550771655003013,0.9064172412130562,0.9359251259899208,0.9331295730295451,0.9639564124056998,0.979521074872684,1.1067992376403593,0.9549428379287155,0.9667255454241658,1.1666114776229655,0.7924305144884685,0.8197204694226573,0.7712803253400645,0.9449370041997199,0.8882707880038582,0.9866498853778037,0.9718738803296311,1.0361646175631027,0.965898784690731,0.8694697551871775,0.9669504979073459,1.163141579568211,0.8332238139045868,0.7684074755070117,0.8765262007696328,0.8970358814352575,1.0622224257131083,1.104644528129636,0.9910557777877658,1.1045227299151261,1.0951569724993917,1.0473337327741163,1.0226336451315854,1.0555859122746014,0.9437377808887066,1.012761821948288,0.8577753182069728,1.0344744629152935,1.1366173909159931,1.1630606370136503,1.2885799052384537,1.146563585140536,1.1215305593515856,1.16137065683293,1.253812267028126,1.1644382615864182,1.1339334560103447,1.111962102516098,1.0128654372458243,1.2237501861688924,1.184222868398837,1.2570468993642798,1.2634933459009403,1.455259239204007,1.2598900206501311,1.2593555326491281,1.178806303511602,1.3688251338519042,1.2535142245492765,1.0689735523709658,1.0841038973780381,1.1480998696480496,1.1495295317991157,1.1398015900935763,1.2486597569692637,1.3710329946956756,1.3154542717524724,1.2461765039084627,1.3262599469496021,1.42628936558649,1.2188397806088394,1.236687331107932,1.286784094504799,1.1579901319101802,1.2283031395238546,1.2353408625713391,1.3149570718481698,1.4453437694565507,1.4677407788109866,1.4925735955465884,1.4425791878433183,1.4980120559189432,1.2951998308310424,1.409851908700719,1.3117785218130027,1.4003067099077358,1.2315096609809613,1.3032331576698477,1.2558150746016825,1.3690393598815964,1.395080899664379,1.476818787071783,1.4953519256308099,1.5927850003955593,1.4376497551828316,1.4740760755351408,1.562883561083381,1.4308005606833991,1.456831027090236,1.4146026703727603,1.441177881156779,1.5159063411856806,1.4271202398354847,1.5087178270667774,1.405786057755472,1.504714050301213,1.3370204311756653,1.4193548387096775,1.306248667093197,1.2163198392342474,1.308869089075146,1.3168455904484802,1.4472991722884072,1.37546646253947,1.3395590936925903,1.3932084249917824,1.4230557087699944,1.5867795774068898,1.3213196714556492,1.3316364539359324,1.1459045535348011,1.2894138043124932,1.3210855125070993,1.2581128307538694,1.4798017579951375,1.4159635340898071,1.460950973146095,1.4768559817623155,1.5912201143102476,1.4344317965714908,1.3513858730361477,1.439165064542708,1.388039623333741,1.276806743522995,1.331370214898816,1.2235510579576816,1.3867531523471357,1.4655696939234413,1.9504958654982005,1.5940151735441064,1.6775342544451786,1.50892038225983
